ano;idade;sexo;grupo;pop;obito
2011;84;f;api.urb;31473;2088
2011;85;f;api.urb;25950;2016
2011;86;f;api.urb;22251;1899
2011;87;f;api.urb;17800;1692
2011;88;f;api.urb;14769;1618
2011;89;f;api.urb;11394;1328
2011;90;f;api.urb;8834;1179
2011;91;f;api.urb;6729;999
2011;92;f;api.urb;4998;809
2011;93;f;api.urb;3695;698
2011;94;f;api.urb;2458;479
2011;95;f;api.urb;1553;325
2011;96;f;api.urb;1056;266
2011;97;f;api.urb;635;178
2011;98;f;api.urb;405;110
2011;99;f;api.urb;225;82
2011;100;f;api.urb;121;43
2011;101;f;api.urb;72;26
2011;102;f;api.urb;38;18
2011;103;f;api.urb;16;12
2011;104;f;api.urb;11;2
2011;105;f;api.urb;7;3
2011;106;f;api.urb;7;4
2011;107;f;api.urb;4;1
2011;108;f;api.urb;3;2
2011;109;f;api.urb;3;0
2011;110;f;api.urb;0;0
2011;111;f;api.urb;0;0
2011;112;f;api.urb;0;0
2011;113;f;api.urb;0;0
2011;114;f;api.urb;0;0
2011;115;f;api.urb;0;0
2011;65;f;api.rur;132740;1492
2011;66;f;api.rur;129931;1626
2011;67;f;api.rur;138556;1765
2011;68;f;api.rur;126870;1759
2011;69;f;api.rur;117133;1854
2011;70;f;api.rur;110795;1982
2011;71;f;api.rur;124964;2276
2011;72;f;api.rur;112746;2391
2011;73;f;api.rur;108915;2567
2011;74;f;api.rur;105154;2932
2011;75;f;api.rur;109690;3107
2011;76;f;api.rur;91158;2848
2011;77;f;api.rur;76299;2864
2011;78;f;api.rur;71395;2880
2011;79;f;api.rur;72205;3135
2011;80;f;api.rur;63965;3083
2011;81;f;api.rur;58425;3095
2011;82;f;api.rur;48664;2847
2011;83;f;api.rur;42848;2785
2011;84;f;api.rur;38763;2689
2011;85;f;api.rur;35030;2844
2011;86;f;api.rur;31585;2656
2011;87;f;api.rur;26509;2559
2011;88;f;api.rur;22464;2339
2011;89;f;api.rur;17918;1904
2011;90;f;api.rur;16078;1769
2011;91;f;api.rur;15303;1785
2011;92;f;api.rur;12830;1568
2011;93;f;api.rur;11587;1495
2011;94;f;api.rur;10201;1330
2011;95;f;api.rur;8616;1209
2011;96;f;api.rur;6570;1017
2011;97;f;api.rur;4203;711
2011;98;f;api.rur;3215;579
2011;99;f;api.rur;2528;471
2011;100;f;api.rur;2187;412
2011;101;f;api.rur;1598;320
2011;102;f;api.rur;847;194
2011;103;f;api.rur;765;167
2011;104;f;api.rur;630;139
2011;105;f;api.rur;406;89
2011;106;f;api.rur;197;45
2011;107;f;api.rur;101;23
2011;108;f;api.rur;65;17
2011;109;f;api.rur;49;9
2011;110;f;api.rur;80;27
2011;111;f;api.rur;16;6
2011;112;f;api.rur;7;1
2011;113;f;api.rur;8;2
2011;114;f;api.rur;1;3
2011;115;f;api.rur;2;1
2011;65;f;bpc;49298;581
2011;66;f;bpc;64792;997
2011;67;f;bpc;73770;1260
2011;68;f;bpc;71451;1386
2011;69;f;bpc;68404;1495
2011;70;f;bpc;67364;1633
2011;71;f;bpc;75400;1944
2011;72;f;bpc;61865;1788
2011;73;f;bpc;51376;1598
2011;74;f;bpc;45660;1472
2011;75;f;bpc;47186;1632
2011;76;f;bpc;40465;1668
2011;77;f;bpc;34527;1509
2011;78;f;bpc;31258;1564
2011;79;f;bpc;30180;1472
2011;80;f;bpc;26811;1484
2011;81;f;bpc;24185;1511
2011;82;f;bpc;18717;1280
2011;83;f;bpc;16694;1293
2011;84;f;bpc;14629;1178
2011;85;f;bpc;11777;1081
2011;86;f;bpc;10015;998
2011;87;f;bpc;8396;908
2011;88;f;bpc;7498;884
2011;89;f;bpc;6518;796
2011;90;f;bpc;6790;884
2011;91;f;bpc;6867;973
2011;92;f;bpc;5706;855
2011;93;f;bpc;5303;850
2011;94;f;bpc;4276;729
2011;95;f;bpc;3973;739
2011;96;f;bpc;3500;717
2011;97;f;bpc;2683;574
2011;98;f;bpc;2280;476
2011;99;f;bpc;1899;434
2011;100;f;bpc;1576;383
2011;101;f;bpc;1170;266
2011;102;f;bpc;777;178
2011;103;f;bpc;682;169
2011;104;f;bpc;1139;244
2011;105;f;bpc;1421;261
2011;106;f;bpc;752;166
2011;107;f;bpc;325;75
2011;108;f;bpc;152;36
2011;109;f;bpc;129;31
2011;110;f;bpc;90;17
2011;111;f;bpc;36;9
2011;112;f;bpc;9;3
2011;113;f;bpc;9;4
2011;114;f;bpc;2;2
2011;115;f;bpc;2;1
2012;65;f;atc;39036;319
2012;66;f;atc;33651;315
2012;67;f;atc;30348;310
2012;68;f;atc;28475;305
2012;69;f;atc;25103;315
2012;70;f;atc;21731;312
2012;71;f;atc;20075;283
2012;72;f;atc;19584;321
2012;73;f;atc;17536;306
2012;74;f;atc;15241;316
2012;75;f;atc;13172;289
2012;76;f;atc;12388;304
2012;77;f;atc;10791;289
2012;78;f;atc;9081;313
2012;79;f;atc;8317;286
2012;80;f;atc;7312;323
2012;81;f;atc;7010;291
2012;82;f;atc;6687;334
2012;83;f;atc;5840;309
2012;84;f;atc;4900;306
2012;85;f;atc;4220;320
2012;86;f;atc;3520;299
2012;87;f;atc;2804;263
2012;88;f;atc;2241;231
2012;89;f;atc;1794;227
2012;90;f;atc;1391;176
2012;91;f;atc;1024;178
2012;92;f;atc;789;120
2012;93;f;atc;602;116
2012;94;f;atc;450;78
2012;95;f;atc;299;76
2012;96;f;atc;240;53
2012;97;f;atc;143;42
2012;98;f;atc;84;21
2012;99;f;atc;69;12
2012;100;f;atc;42;10
2012;101;f;atc;26;11
2012;102;f;atc;12;5
2012;103;f;atc;10;3
2012;104;f;atc;2;3
2012;105;f;atc;6;0
2012;106;f;atc;1;1
2012;107;f;atc;0;0
2012;108;f;atc;1;0
2012;109;f;atc;0;0
2012;110;f;atc;0;0
2012;111;f;atc;0;0
2012;112;f;atc;0;0
2012;113;f;atc;0;0
2012;114;f;atc;0;0
2012;115;f;atc;0;0
2012;65;f;total;492250;5187
2012;66;f;total;473698;5684
2012;67;f;total;464931;6033
2012;68;f;total;485546;6479
2012;69;f;total;452666;6647
2012;70;f;total;422940;6539
2012;71;f;total;406984;7087
2012;72;f;total;446777;8183
2012;73;f;total;402665;8122
2012;74;f;total;375090;8328
2012;75;f;total;358722;8662
2012;76;f;total;372644;9379
2012;77;f;total;329921;9139
2012;78;f;total;292962;8911
2012;79;f;total;277490;9334
2012;80;f;total;277047;9802
2012;81;f;total;259709;9779
2012;82;f;total;244709;10320
2012;83;f;total;212029;9671
2012;84;f;total;190782;9736
2012;85;f;total;172683;9380
2012;86;f;total;149888;9027
2012;87;f;total;131421;8607
2012;88;f;total;109661;7668
2012;89;f;total;92515;7283
2012;90;f;total;73321;6333
2012;91;f;total;62853;5883
2012;92;f;total;54014;5470
2012;93;f;total;42459;4727
2012;94;f;total;34938;4187
2012;95;f;total;27451;3486
2012;96;f;total;22382;3120
2012;97;f;total;16963;2565
2012;98;f;total;11440;1817
2012;99;f;total;8735;1522
2012;100;f;total;6657;1133
2012;101;f;total;5181;936
2012;102;f;total;3649;713
2012;103;f;total;2050;458
2012;104;f;total;1724;390
2012;105;f;total;1927;379
2012;106;f;total;1830;347
2012;107;f;total;980;181
2012;108;f;total;476;88
2012;109;f;total;240;57
2012;110;f;total;200;48
2012;111;f;total;162;61
2012;112;f;total;51;11
2012;113;f;total;19;9
2012;114;f;total;15;4
2012;115;f;total;2;4
2012;65;f;api.urb;97259;794
2012;66;f;api.urb;89247;819
2012;67;f;api.urb;84814;898
2012;68;f;api.urb;85870;969
2012;69;f;api.urb;79241;984
2012;70;f;api.urb;72069;965
2012;71;f;api.urb;67835;1017
2012;72;f;api.urb;72059;1175
2012;73;f;api.urb;66402;1195
2012;74;f;api.urb;62386;1261
2012;75;f;api.urb;60516;1431
2012;76;f;api.urb;63016;1579
2012;77;f;api.urb;58279;1696
2012;78;f;api.urb;54709;1745
2012;79;f;api.urb;52273;1875
2012;80;f;api.urb;51774;2127
2012;81;f;api.urb;49129;2107
2012;82;f;api.urb;44906;2344
2012;83;f;api.urb;38804;2159
2012;84;f;api.urb;33448;2264
2012;85;f;api.urb;29427;2055
2012;86;f;api.urb;24020;1978
2012;87;f;api.urb;20441;1845
2012;88;f;api.urb;16251;1560
2012;89;f;api.urb;13242;1525
2012;90;f;api.urb;10080;1298
2012;91;f;api.urb;7755;1055
2012;92;f;api.urb;5774;968
2012;93;f;api.urb;4251;753
2012;94;f;api.urb;3038;609
2012;95;f;api.urb;2013;419
2012;96;f;api.urb;1239;320
2012;97;f;api.urb;820;192
2012;98;f;api.urb;484;149
2012;99;f;api.urb;308;76
2012;100;f;api.urb;166;52
2012;101;f;api.urb;88;28
2012;102;f;api.urb;50;12
2012;103;f;api.urb;23;10
2012;104;f;api.urb;10;4
2012;105;f;api.urb;8;3
2012;106;f;api.urb;5;1
2012;107;f;api.urb;4;1
2012;108;f;api.urb;3;2
2012;109;f;api.urb;2;2
2012;110;f;api.urb;2;0
2012;111;f;api.urb;0;0
2012;112;f;api.urb;0;0
2012;113;f;api.urb;0;0
2012;114;f;api.urb;0;0
2012;115;f;api.urb;0;0
2012;65;f;api.rur;141322;1488
2012;66;f;api.rur;132161;1569
2012;67;f;api.rur;129095;1791
2012;68;f;api.rur;137396;1878
2012;69;f;api.rur;125637;1909
2012;70;f;api.rur;115709;1941
2012;71;f;api.rur;109338;2090
2012;72;f;api.rur;123089;2509
2012;73;f;api.rur;110702;2603
2012;74;f;api.rur;106496;2920
2012;75;f;api.rur;102592;3098
2012;76;f;api.rur;106789;3368
2012;77;f;api.rur;88420;3086
2012;78;f;api.rur;73777;2934
2012;79;f;api.rur;68675;3072
2012;80;f;api.rur;69364;3246
2012;81;f;api.rur;61090;3141
2012;82;f;api.rur;55632;3186
2012;83;f;api.rur;45928;2989
2012;84;f;api.rur;40141;2889
2012;85;f;api.rur;36132;2873
2012;86;f;api.rur;32388;2785
2012;87;f;api.rur;28997;2725
2012;88;f;api.rur;24059;2438
2012;89;f;api.rur;20296;2238
2012;90;f;api.rur;16047;1910
2012;91;f;api.rur;14353;1741
2012;92;f;api.rur;13580;1625
2012;93;f;api.rur;11233;1480
2012;94;f;api.rur;10183;1336
2012;95;f;api.rur;8917;1203
2012;96;f;api.rur;7423;1087
2012;97;f;api.rur;5604;865
2012;98;f;api.rur;3518;623
2012;99;f;api.rur;2658;496
2012;100;f;api.rur;2121;345
2012;101;f;api.rur;1800;345
2012;102;f;api.rur;1348;234
2012;103;f;api.rur;675;150
2012;104;f;api.rur;591;140
2012;105;f;api.rur;500;127
2012;106;f;api.rur;317;81
2012;107;f;api.rur;152;35
2012;108;f;api.rur;72;17
2012;109;f;api.rur;43;19
2012;110;f;api.rur;38;11
2012;111;f;api.rur;42;27
2012;112;f;api.rur;10;3
2012;113;f;api.rur;5;3
2012;114;f;api.rur;7;2
2012;115;f;api.rur;0;0
2012;65;f;bpc;47440;516
2012;66;f;bpc;62697;1046
2012;67;f;bpc;68041;1224
2012;68;f;bpc;74806;1426
2012;69;f;bpc;71375;1491
2012;70;f;bpc;67737;1519
2012;71;f;bpc;66198;1753
2012;72;f;bpc;73582;2007
2012;73;f;bpc;60087;1862
2012;74;f;bpc;49855;1737
2012;75;f;bpc;44125;1623
2012;76;f;bpc;45409;1842
2012;77;f;bpc;38742;1697
2012;78;f;bpc;32781;1667
2012;79;f;bpc;29559;1616
2012;80;f;bpc;28539;1573
2012;81;f;bpc;25237;1550
2012;82;f;bpc;22498;1533
2012;83;f;bpc;17338;1300
2012;84;f;bpc;15344;1298
2012;85;f;bpc;13341;1173
2012;86;f;bpc;10643;1036
2012;87;f;bpc;8991;894
2012;88;f;bpc;7475;827
2012;89;f;bpc;6588;836
2012;90;f;bpc;5707;758
2012;91;f;bpc;5867;840
2012;92;f;bpc;5874;836
2012;93;f;bpc;4875;763
2012;94;f;bpc;4479;768
2012;95;f;bpc;3511;639
2012;96;f;bpc;3265;629
2012;97;f;bpc;2828;623
2012;98;f;bpc;2139;415
2012;99;f;bpc;1844;441
2012;100;f;bpc;1507;340
2012;101;f;bpc;1243;283
2012;102;f;bpc;915;235
2012;103;f;bpc;597;171
2012;104;f;bpc;524;139
2012;105;f;bpc;927;190
2012;106;f;bpc;1143;224
2012;107;f;bpc;603;120
2012;108;f;bpc;264;50
2012;109;f;bpc;120;24
2012;110;f;bpc;102;23
2012;111;f;bpc;71;19
2012;112;f;bpc;22;6
2012;113;f;bpc;5;2
2012;114;f;bpc;5;2
2012;115;f;bpc;1;2
2013;65;f;atc;43365;341
2013;66;f;atc;38755;349
2013;67;f;atc;33390;332
2013;68;f;atc;30026;361
2013;69;f;atc;28154;325
2013;70;f;atc;24820;341
2013;71;f;atc;21420;308
2013;72;f;atc;19764;313
2013;73;f;atc;19236;391
2013;74;f;atc;17233;348
2013;75;f;atc;14895;363
2013;76;f;atc;12871;337
2013;77;f;atc;12089;320
2013;78;f;atc;10504;290
2013;79;f;atc;8794;277
2013;80;f;atc;8041;292
2013;81;f;atc;7012;300
2013;82;f;atc;6667;345
2013;83;f;atc;6339;355
2013;84;f;atc;5513;361
2013;85;f;atc;4588;314
2013;86;f;atc;3890;297
2013;87;f;atc;3257;287
2013;88;f;atc;2535;257
2013;89;f;atc;2017;242
2013;90;f;atc;1586;211
2013;91;f;atc;1206;203
2013;92;f;atc;862;148
2013;93;f;atc;677;123
2013;94;f;atc;479;101
2013;95;f;atc;367;79
2013;96;f;atc;238;52
2013;97;f;atc;192;50
2013;98;f;atc;106;35
2013;99;f;atc;67;23
2013;100;f;atc;51;15
2013;101;f;atc;29;6
2013;102;f;atc;16;8
2013;103;f;atc;8;3
2013;104;f;atc;6;3
2013;105;f;atc;2;0
2013;106;f;atc;5;1
2013;107;f;atc;1;1
2013;108;f;atc;0;0
2013;109;f;atc;1;0
2013;110;f;atc;0;0
2013;111;f;atc;0;0
2013;112;f;atc;0;0
2013;113;f;atc;0;0
2013;114;f;atc;0;0
2013;115;f;atc;0;0
2013;65;f;total;525191;5484
2013;66;f;total;512645;6027
2013;67;f;total;479180;6091
2013;68;f;total;466180;6286
2013;69;f;total;484666;6962
2013;70;f;total;450148;7252
2013;71;f;total;419226;7056
2013;72;f;total;401982;7426
2013;73;f;total;440190;8629
2013;74;f;total;395211;8542
2013;75;f;total;366923;8708
2013;76;f;total;349532;9130
2013;77;f;total;362093;9892
2013;78;f;total;319307;9455
2013;79;f;total;282153;9120
2013;80;f;total;265285;9601
2013;81;f;total;264063;10314
2013;82;f;total;245734;10472
2013;83;f;total;230282;10449
2013;84;f;total;197777;9967
2013;85;f;total;176758;9636
2013;86;f;total;158790;9379
2013;87;f;total;136147;8923
2013;88;f;total;118300;8569
2013;89;f;total;97708;7617
2013;90;f;total;81303;7042
2013;91;f;total;63439;6012
2013;92;f;total;54159;5557
2013;93;f;total;46081;4964
2013;94;f;total;35573;4263
2013;95;f;total;28993;3742
2013;96;f;total;22715;3043
2013;97;f;total;18375;2623
2013;98;f;total;13733;2201
2013;99;f;total;9161;1538
2013;100;f;total;6821;1267
2013;101;f;total;5269;954
2013;102;f;total;4048;800
2013;103;f;total;2880;540
2013;104;f;total;1596;314
2013;105;f;total;1378;301
2013;106;f;total;1521;314
2013;107;f;total;1500;299
2013;108;f;total;812;178
2013;109;f;total;386;66
2013;110;f;total;185;31
2013;111;f;total;161;43
2013;112;f;total;122;24
2013;113;f;total;37;9
2013;114;f;total;16;2
2013;115;f;total;12;3
2013;65;f;api.urb;107195;880
2013;66;f;api.urb;101098;925
2013;67;f;api.urb;91835;885
2013;68;f;api.urb;86477;934
2013;69;f;api.urb;86956;1046
2013;70;f;api.urb;80006;1134
2013;71;f;api.urb;72232;1054
2013;72;f;api.urb;67731;1162
2013;73;f;api.urb;71659;1301
2013;74;f;api.urb;65828;1353
2013;75;f;api.urb;61572;1441
2013;76;f;api.urb;59454;1597
2013;77;f;api.urb;61663;1766
2013;78;f;api.urb;56878;1771
2013;79;f;api.urb;53079;1839
2013;80;f;api.urb;50411;2160
2013;81;f;api.urb;49778;2258
2013;82;f;api.urb;46924;2355
2013;83;f;api.urb;42720;2369
2013;84;f;api.urb;36526;2376
2013;85;f;api.urb;31336;2252
2013;86;f;api.urb;27374;2109
2013;87;f;api.urb;22002;1984
2013;88;f;api.urb;18637;1830
2013;89;f;api.urb;14667;1678
2013;90;f;api.urb;11735;1497
2013;91;f;api.urb;8810;1234
2013;92;f;api.urb;6685;1061
2013;93;f;api.urb;4863;818
2013;94;f;api.urb;3519;703
2013;95;f;api.urb;2451;500
2013;96;f;api.urb;1617;358
2013;97;f;api.urb;956;272
2013;98;f;api.urb;632;183
2013;99;f;api.urb;362;105
2013;100;f;api.urb;219;75
2013;101;f;api.urb;117;39
2013;102;f;api.urb;65;24
2013;103;f;api.urb;31;14
2013;104;f;api.urb;16;3
2013;105;f;api.urb;8;3
2013;106;f;api.urb;3;3
2013;107;f;api.urb;4;0
2013;108;f;api.urb;1;2
2013;109;f;api.urb;2;0
2013;110;f;api.urb;1;0
2013;111;f;api.urb;2;0
2013;112;f;api.urb;0;0
2013;113;f;api.urb;0;0
2013;114;f;api.urb;0;0
2013;115;f;api.urb;0;0
2013;65;f;api.rur;150491;1590
2013;66;f;api.rur;140577;1710
2013;67;f;api.rur;131141;1718
2013;68;f;api.rur;127748;1846
2013;69;f;api.rur;135936;2018
2013;70;f;api.rur;124040;2166
2013;71;f;api.rur;114060;2166
2013;72;f;api.rur;107540;2261
2013;73;f;api.rur;121021;2622
2013;74;f;api.rur;108289;2773
2013;75;f;api.rur;103722;3009
2013;76;f;api.rur;99650;3268
2013;77;f;api.rur;103555;3526
2013;78;f;api.rur;85454;3306
2013;79;f;api.rur;71030;3076
2013;80;f;api.rur;65645;3160
2013;81;f;api.rur;66109;3513
2013;82;f;api.rur;57794;3395
2013;83;f;api.rur;52411;3329
2013;84;f;api.rur;42929;3105
2013;85;f;api.rur;37332;2983
2013;86;f;api.rur;33336;2913
2013;87;f;api.rur;29622;2805
2013;88;f;api.rur;26326;2797
2013;89;f;api.rur;21700;2295
2013;90;f;api.rur;18064;2148
2013;91;f;api.rur;14200;1825
2013;92;f;api.rur;12711;1656
2013;93;f;api.rur;12005;1504
2013;94;f;api.rur;9866;1337
2013;95;f;api.rur;8900;1245
2013;96;f;api.rur;7747;1124
2013;97;f;api.rur;6434;919
2013;98;f;api.rur;4807;778
2013;99;f;api.rur;2967;499
2013;100;f;api.rur;2212;419
2013;101;f;api.rur;1741;351
2013;102;f;api.rur;1466;299
2013;103;f;api.rur;1106;212
2013;104;f;api.rur;550;108
2013;105;f;api.rur;491;107
2013;106;f;api.rur;378;96
2013;107;f;api.rur;249;56
2013;108;f;api.rur;131;36
2013;109;f;api.rur;57;10
2013;110;f;api.rur;32;4
2013;111;f;api.rur;26;13
2013;112;f;api.rur;33;4
2013;113;f;api.rur;8;1
2013;114;f;api.rur;4;0
2013;115;f;api.rur;6;2
2013;65;f;bpc;52179;553
2013;66;f;bpc;65185;1003
2013;67;f;bpc;67074;1221
2013;68;f;bpc;69808;1292
2013;69;f;bpc;75335;1547
2013;70;f;bpc;71244;1643
2013;71;f;bpc;67302;1661
2013;72;f;bpc;65226;1734
2013;73;f;bpc;72010;2092
2013;74;f;bpc;58582;1859
2013;75;f;bpc;48400;1762
2013;76;f;bpc;42657;1663
2013;77;f;bpc;43683;1798
2013;78;f;bpc;37138;1664
2013;79;f;bpc;31145;1598
2013;80;f;bpc;27941;1660
2013;81;f;bpc;26947;1619
2013;82;f;bpc;23668;1578
2013;83;f;bpc;20930;1488
2013;84;f;bpc;16055;1287
2013;85;f;bpc;14089;1220
2013;86;f;bpc;12180;1174
2013;87;f;bpc;9596;963
2013;88;f;bpc;8011;934
2013;89;f;bpc;6592;797
2013;90;f;bpc;5737;802
2013;91;f;bpc;4881;700
2013;92;f;bpc;5031;755
2013;93;f;bpc;5003;845
2013;94;f;bpc;4099;697
2013;95;f;bpc;3749;675
2013;96;f;bpc;2887;578
2013;97;f;bpc;2664;565
2013;98;f;bpc;2283;484
2013;99;f;bpc;1724;417
2013;100;f;bpc;1443;358
2013;101;f;bpc;1214;258
2013;102;f;bpc;998;220
2013;103;f;bpc;709;167
2013;104;f;bpc;454;107
2013;105;f;bpc;419;110
2013;106;f;bpc;752;162
2013;107;f;bpc;945;198
2013;108;f;bpc;486;121
2013;109;f;bpc;219;45
2013;110;f;bpc;94;23
2013;111;f;bpc;87;19
2013;112;f;bpc;60;15
2013;113;f;bpc;15;7
2013;114;f;bpc;5;0
2013;115;f;bpc;3;1
2014;65;f;atc;47761;360
2014;66;f;atc;43043;309
2014;67;f;atc;38463;364
2014;68;f;atc;33057;381
2014;69;f;atc;29697;362
2014;70;f;atc;27800;376
2014;71;f;atc;24497;337
2014;72;f;atc;21116;323
2014;73;f;atc;19465;345
2014;74;f;atc;18871;348
2014;75;f;atc;16887;364
2014;76;f;atc;14535;387
2014;77;f;atc;12524;395
2014;78;f;atc;11751;352
2014;79;f;atc;10196;358
2014;80;f;atc;8483;324
2014;81;f;atc;7724;317
2014;82;f;atc;6710;322
2014;83;f;atc;6331;334
2014;84;f;atc;5972;373
2014;85;f;atc;5127;354
2014;86;f;atc;4270;363
2014;87;f;atc;3597;285
2014;88;f;atc;2963;283
2014;89;f;atc;2296;260
2014;90;f;atc;1779;208
2014;91;f;atc;1385;226
2014;92;f;atc;1014;174
2014;93;f;atc;724;154
2014;94;f;atc;548;123
2014;95;f;atc;381;79
2014;96;f;atc;292;73
2014;97;f;atc;183;61
2014;98;f;atc;137;56
2014;99;f;atc;78;26
2014;100;f;atc;42;24
2014;101;f;atc;40;14
2014;102;f;atc;21;6
2014;103;f;atc;14;1
2014;104;f;atc;5;4
2014;105;f;atc;3;1
2014;106;f;atc;1;1
2014;107;f;atc;3;1
2014;108;f;atc;1;0
2014;109;f;atc;0;0
2014;110;f;atc;1;0
2014;111;f;atc;0;0
2014;112;f;atc;0;0
2014;113;f;atc;0;0
2014;114;f;atc;0;0
2014;115;f;atc;0;0
2014;65;f;total;526188;5386
2014;66;f;total;544582;5983
2014;67;f;total;517836;6294
2014;68;f;total;479969;6295
2014;69;f;total;464574;6792
2014;70;f;total;481583;7245
2014;71;f;total;446055;7455
2014;72;f;total;414030;7418
2014;73;f;total;395931;7549
2014;74;f;total;431906;8868
2014;75;f;total;386296;8758
2014;76;f;total;357428;8724
2014;77;f;total;339193;9472
2014;78;f;total;350267;10103
2014;79;f;total;307614;9816
2014;80;f;total;270142;9545
2014;81;f;total;252471;9746
2014;82;f;total;250311;10000
2014;83;f;total;230966;10575
2014;84;f;total;215089;10553
2014;85;f;total;183168;9836
2014;86;f;total;161975;9655
2014;87;f;total;144387;9197
2014;88;f;total;122502;8596
2014;89;f;total;105233;8081
2014;90;f;total;85828;7225
2014;91;f;total;70573;6362
2014;92;f;total;54559;5355
2014;93;f;total;45887;4905
2014;94;f;total;38837;4506
2014;95;f;total;29603;3599
2014;96;f;total;23892;3220
2014;97;f;total;18637;2450
2014;98;f;total;14958;2196
2014;99;f;total;10972;1638
2014;100;f;total;7296;1233
2014;101;f;total;5353;966
2014;102;f;total;4164;732
2014;103;f;total;3181;613
2014;104;f;total;2296;439
2014;105;f;total;1272;234
2014;106;f;total;1075;189
2014;107;f;total;1237;230
2014;108;f;total;1216;220
2014;109;f;total;643;137
2014;110;f;total;313;65
2014;111;f;total;136;31
2014;112;f;total;115;21
2014;113;f;total;99;14
2014;114;f;total;30;6
2014;115;f;total;12;2
2014;65;f;api.urb;112218;887
2014;66;f;api.urb;111012;905
2014;67;f;api.urb;103453;1040
2014;68;f;api.urb;93279;981
2014;69;f;api.urb;87329;1049
2014;70;f;api.urb;87557;1139
2014;71;f;api.urb;80160;1171
2014;72;f;api.urb;72070;1198
2014;73;f;api.urb;67275;1151
2014;74;f;api.urb;70932;1399
2014;75;f;api.urb;64866;1429
2014;76;f;api.urb;60506;1494
2014;77;f;api.urb;58076;1730
2014;78;f;api.urb;60117;1832
2014;79;f;api.urb;55316;1908
2014;80;f;api.urb;51231;2051
2014;81;f;api.urb;48399;2114
2014;82;f;api.urb;47553;2288
2014;83;f;api.urb;44561;2532
2014;84;f;api.urb;40351;2567
2014;85;f;api.urb;34170;2378
2014;86;f;api.urb;29078;2331
2014;87;f;api.urb;25267;2162
2014;88;f;api.urb;20063;2008
2014;89;f;api.urb;16808;1817
2014;90;f;api.urb;13030;1601
2014;91;f;api.urb;10202;1382
2014;92;f;api.urb;7661;1150
2014;93;f;api.urb;5641;958
2014;94;f;api.urb;4084;762
2014;95;f;api.urb;2896;629
2014;96;f;api.urb;1987;441
2014;97;f;api.urb;1268;299
2014;98;f;api.urb;732;199
2014;99;f;api.urb;486;125
2014;100;f;api.urb;273;88
2014;101;f;api.urb;167;52
2014;102;f;api.urb;79;32
2014;103;f;api.urb;46;18
2014;104;f;api.urb;20;5
2014;105;f;api.urb;14;4
2014;106;f;api.urb;5;3
2014;107;f;api.urb;1;0
2014;108;f;api.urb;3;1
2014;109;f;api.urb;1;0
2014;110;f;api.urb;2;1
2014;111;f;api.urb;1;0
2014;112;f;api.urb;2;0
2014;113;f;api.urb;0;0
2014;114;f;api.urb;0;0
2014;115;f;api.urb;0;0
2014;65;f;api.rur;143971;1500
2014;66;f;api.rur;149533;1721
2014;67;f;api.rur;139315;1746
2014;68;f;api.rur;129728;1811
2014;69;f;api.rur;126164;2028
2014;70;f;api.rur;134024;2230
2014;71;f;api.rur;122170;2273
2014;72;f;api.rur;112124;2243
2014;73;f;api.rur;105588;2335
2014;74;f;api.rur;118537;2846
2014;75;f;api.rur;105736;2897
2014;76;f;api.rur;100904;2995
2014;77;f;api.rur;96556;3361
2014;78;f;api.rur;100149;3617
2014;79;f;api.rur;82248;3350
2014;80;f;api.rur;68012;3188
2014;81;f;api.rur;62552;3283
2014;82;f;api.rur;62823;3354
2014;83;f;api.rur;54478;3444
2014;84;f;api.rur;49189;3282
2014;85;f;api.rur;39918;3057
2014;86;f;api.rur;34425;2921
2014;87;f;api.rur;30541;2827
2014;88;f;api.rur;26919;2731
2014;89;f;api.rur;23652;2622
2014;90;f;api.rur;19444;2256
2014;91;f;api.rur;16038;1954
2014;92;f;api.rur;12509;1632
2014;93;f;api.rur;11198;1511
2014;94;f;api.rur;10555;1413
2014;95;f;api.rur;8637;1113
2014;96;f;api.rur;7810;1056
2014;97;f;api.rur;6738;922
2014;98;f;api.rur;5603;807
2014;99;f;api.rur;4083;616
2014;100;f;api.rur;2520;417
2014;101;f;api.rur;1848;334
2014;102;f;api.rur;1428;260
2014;103;f;api.rur;1217;236
2014;104;f;api.rur;905;173
2014;105;f;api.rur;448;88
2014;106;f;api.rur;401;61
2014;107;f;api.rur;291;80
2014;108;f;api.rur;199;50
2014;109;f;api.rur;104;19
2014;110;f;api.rur;50;11
2014;111;f;api.rur;25;5
2014;112;f;api.rur;16;5
2014;113;f;api.rur;28;7
2014;114;f;api.rur;5;2
2014;115;f;api.rur;2;1
2014;65;f;bpc;50620;564
2014;66;f;bpc;69164;994
2014;67;f;bpc;69838;1132
2014;68;f;bpc;68721;1261
2014;69;f;bpc;70120;1424
2014;70;f;bpc;74962;1561
2014;71;f;bpc;70361;1794
2014;72;f;bpc;66103;1763
2014;73;f;bpc;63779;1850
2014;74;f;bpc;70037;2089
2014;75;f;bpc;56684;1967
2014;76;f;bpc;46697;1724
2014;77;f;bpc;41005;1687
2014;78;f;bpc;41818;1891
2014;79;f;bpc;35380;1759
2014;80;f;bpc;29465;1652
2014;81;f;bpc;26190;1634
2014;82;f;bpc;25247;1589
2014;83;f;bpc;22038;1563
2014;84;f;bpc;19364;1520
2014;85;f;bpc;14770;1294
